0.10000,0.10000,0.00100,0.85000,2.00000,0.35000,0.25000,7.01729,0.19989
0.10000,0.10000,0.00100,0.85000,2.00000,0.35000,0.30000,7.12011,0.19525
0.10000,0.10000,0.00100,0.85000,2.00000,0.40000,0.05000,7.04984,0.19859
0.10000,0.10000,0.00100,0.85000,2.00000,0.40000,0.10000,7.03128,0.19951
0.10000,0.10000,0.00100,0.85000,2.00000,0.40000,0.15000,7.08313,0.19701
0.10000,0.10000,0.00100,0.85000,2.00000,0.40000,0.20000,7.14191,0.19426
0.10000,0.10000,0.00100,0.85000,2.00000,0.40000,0.25000,7.20928,0.19119
0.10000,0.10000,0.00100,0.85000,2.00000,0.40000,0.30000,7.26882,0.18850
0.10000,0.10000,0.00100,0.85000,2.00000,0.45000,0.05000,7.17157,0.19286
0.10000,0.10000,0.00100,0.85000,2.00000,0.45000,0.10000,7.13345,0.19460
0.10000,0.10000,0.00100,0.85000,2.00000,0.45000,0.15000,7.15519,0.19349
0.10000,0.10000,0.00100,0.85000,2.00000,0.45000,0.20000,7.19161,0.19181
0.10000,0.10000,0.00100,0.85000,2.00000,0.45000,0.25000,7.27357,0.18814
0.10000,0.10000,0.00100,0.85000,2.00000,0.45000,0.30000,7.38799,0.18315
0.10000,0.10000,0.00100,0.85000,2.00000,0.50000,0.05000,7.33576,0.18559
0.10000,0.10000,0.00100,0.85000,2.00000,0.50000,0.10000,7.34966,0.18512
0.10000,0.10000,0.00100,0.85000,2.00000,0.50000,0.15000,7.42577,0.18195
0.10000,0.10000,0.00100,0.85000,2.00000,0.50000,0.20000,7.50332,0.17872
0.10000,0.10000,0.00100,0.85000,2.00000,0.50000,0.25000,7.60308,0.17462
0.10000,0.10000,0.00100,0.85000,2.00000,0.50000,0.30000,7.71506,0.17006
0.10000,0.10000,0.00100,0.85000,2.10000,0.10000,0.05000,8.70431,0.13505
0.10000,0.10000,0.00100,0.85000,2.10000,0.10000,0.10000,9.51373,0.11213
0.10000,0.10000,0.00100,0.85000,2.10000,0.10000,0.15000,10.33101,0.09298
0.10000,0.10000,0.00100,0.85000,2.10000,0.10000,0.20000,11.03326,0.07924
0.10000,0.10000,0.00100,0.85000,2.10000,0.10000,0.25000,11.55565,0.07045
0.10000,0.10000,0.00100,0.85000,2.10000,0.10000,0.30000,11.94748,0.06467
0.10000,0.10000,0.00100,0.85000,2.10000,0.15000,0.05000,12.06274,0.06326
0.10000,0.10000,0.00100,0.85000,2.10000,0.15000,0.10000,12.07538,0.06341
0.10000,0.10000,0.00100,0.85000,2.10000,0.15000,0.15000,12.09896,0.06342
0.10000,0.10000,0.00100,0.85000,2.10000,0.15000,0.20000,12.12256,0.06346
0.10000,0.10000,0.00100,0.85000,2.10000,0.15000,0.25000,12.15441,0.06332
0.10000,0.10000,0.00100,0.85000,2.10000,0.15000,0.30000,12.20501,0.06280
0.10000,0.10000,0.00100,0.85000,2.10000,0.20000,0.05000,12.03695,0.06524
0.10000,0.10000,0.00100,0.85000,2.10000,0.20000,0.10000,11.87582,0.06770
0.10000,0.10000,0.00100,0.85000,2.10000,0.20000,0.15000,11.77540,0.06932
0.10000,0.10000,0.00100,0.85000,2.10000,0.20000,0.20000,11.69973,0.07053
0.10000,0.10000,0.00100,0.85000,2.10000,0.20000,0.25000,11.63405,0.07160
0.10000,0.10000,0.00100,0.85000,2.10000,0.20000,0.30000,11.59314,0.07230
0.10000,0.10000,0.00100,0.85000,2.10000,0.25000,0.05000,11.32810,0.07695
0.10000,0.10000,0.00100,0.85000,2.10000,0.25000,0.10000,11.14939,0.08034
0.10000,0.10000,0.00100,0.85000,2.10000,0.25000,0.15000,11.04099,0.08256
0.10000,0.10000,0.00100,0.85000,2.10000,0.25000,0.20000,10.98028,0.08393
0.10000,0.10000,0.00100,0.85000,2.10000,0.25000,0.25000,10.94046,0.08495
0.10000,0.10000,0.00100,0.85000,2.10000,0.25000,0.30000,10.90845,0.08586
0.10000,0.10000,0.00100,0.85000,2.10000,0.30000,0.05000,10.76945,0.08895
0.10000,0.10000,0.00100,0.85000,2.10000,0.30000,0.10000,10.69254,0.09082
0.10000,0.10000,0.00100,0.85000,2.10000,0.30000,0.15000,10.64477,0.09201
0.10000,0.10000,0.00100,0.85000,2.10000,0.30000,0.20000,10.60545,0.09297
0.10000,0.10000,0.00100,0.85000,2.10000,0.30000,0.25000,10.56985,0.09380
0.10000,0.10000,0.00100,0.85000,2.10000,0.30000,0.30000,10.54797,0.09432
0.10000,0.10000,0.00100,0.85000,2.10000,0.35000,0.05000,10.50950,0.09536
0.10000,0.10000,0.00100,0.85000,2.10000,0.35000,0.10000,10.48596,0.09600
0.10000,0.10000,0.00100,0.85000,2.10000,0.35000,0.15000,10.46708,0.09658
0.10000,0.10000,0.00100,0.85000,2.10000,0.35000,0.20000,10.45458,0.09703
0.10000,0.10000,0.00100,0.85000,2.10000,0.35000,0.25000,10.46235,0.09705
0.10000,0.10000,0.00100,0.85000,2.10000,0.35000,0.30000,10.48133,0.09681
0.10000,0.10000,0.00100,0.85000,2.10000,0.40000,0.05000,10.41441,0.09846
0.10000,0.10000,0.00100,0.85000,2.10000,0.40000,0.10000,10.38891,0.09919
0.10000,0.10000,0.00100,0.85000,2.10000,0.40000,0.15000,10.38425,0.09936
0.10000,0.10000,0.00100,0.85000,2.10000,0.40000,0.20000,10.38795,0.09934
0.10000,0.10000,0.00100,0.85000,2.10000,0.40000,0.25000,10.39200,0.09927
0.10000,0.10000,0.00100,0.85000,2.10000,0.40000,0.30000,10.41050,0.09889
0.10000,0.10000,0.00100,0.85000,2.10000,0.45000,0.05000,10.32187,0.10104
0.10000,0.10000,0.00100,0.85000,2.10000,0.45000,0.10000,10.29769,0.10174
0.10000,0.10000,0.00100,0.85000,2.10000,0.45000,0.15000,10.28606,0.10199
0.10000,0.10000,0.00100,0.85000,2.10000,0.45000,0.20000,10.28626,0.10193
0.10000,0.10000,0.00100,0.85000,2.10000,0.45000,0.25000,10.28867,0.10181
0.10000,0.10000,0.00100,0.85000,2.10000,0.45000,0.30000,10.30076,0.10152
0.10000,0.10000,0.00100,0.85000,2.10000,0.50000,0.05000,10.24604,0.10291
0.10000,0.10000,0.00100,0.85000,2.10000,0.50000,0.10000,10.22256,0.10345
0.10000,0.10000,0.00100,0.85000,2.10000,0.50000,0.15000,10.22446,0.10326
0.10000,0.10000,0.00100,0.85000,2.10000,0.50000,0.20000,10.21758,0.10321
0.10000,0.10000,0.00100,0.85000,2.10000,0.50000,0.25000,10.23037,0.10279
0.10000,0.10000,0.00100,0.85000,2.10000,0.50000,0.30000,10.25960,0.10203
0.10000,0.10000,0.00100,0.85000,2.20000,0.10000,0.05000,10.90009,0.08833
0.10000,0.10000,0.00100,0.85000,2.20000,0.10000,0.10000,11.27334,0.08137
0.10000,0.10000,0.00100,0.85000,2.20000,0.10000,0.15000,11.52881,0.07707
0.10000,0.10000,0.00100,0.85000,2.20000,0.10000,0.20000,11.72471,0.07391
0.10000,0.10000,0.00100,0.85000,2.20000,0.10000,0.25000,11.93017,0.07076
0.10000,0.10000,0.00100,0.85000,2.20000,0.10000,0.30000,12.19021,0.06694
0.10000,0.10000,0.00100,0.85000,2.20000,0.15000,0.05000,12.42590,0.06374
0.10000,0.10000,0.00100,0.85000,2.20000,0.15000,0.10000,12.66955,0.06062
0.10000,0.10000,0.00100,0.85000,2.20000,0.15000,0.15000,12.92628,0.05764
0.10000,0.10000,0.00100,0.85000,2.20000,0.15000,0.20000,13.15609,0.05518
0.10000,0.10000,0.00100,0.85000,2.20000,0.15000,0.25000,13.36759,0.05305
0.10000,0.10000,0.00100,0.85000,2.20000,0.15000,0.30000,13.55321,0.05130
0.10000,0.10000,0.00100,0.85000,2.20000,0.20000,0.05000,13.50346,0.05227
0.10000,0.10000,0.00100,0.85000,2.20000,0.20000,0.10000,13.22838,0.05575
0.10000,0.10000,0.00100,0.85000,2.20000,0.20000,0.15000,13.03401,0.05838
0.10000,0.10000,0.00100,0.85000,2.20000,0.20000,0.20000,12.91055,0.06012
0.10000,0.10000,0.00100,0.85000,2.20000,0.20000,0.25000,12.82284,0.06123
0.10000,0.10000,0.00100,0.85000,2.20000,0.20000,0.30000,12.79605,0.06153
0.10000,0.10000,0.00100,0.85000,2.20000,0.25000,0.05000,12.71917,0.06243
0.10000,0.10000,0.00100,0.85000,2.20000,0.25000,0.10000,12.64429,0.06331
0.10000,0.10000,0.00100,0.85000,2.20000,0.25000,0.15000,12.64371,0.06322
0.10000,0.10000,0.00100,0.85000,2.20000,0.25000,0.20000,12.65057,0.06304
0.10000,0.10000,0.00100,0.85000,2.20000,0.25000,0.25000,12.66890,0.06276
0.10000,0.10000,0.00100,0.85000,2.20000,0.25000,0.30000,12.66326,0.06274
0.10000,0.10000,0.00100,0.85000,2.20000,0.30000,0.05000,12.44683,0.06572
0.10000,0.10000,0.00100,0.85000,2.20000,0.30000,0.10000,12.31038,0.06766
0.10000,0.10000,0.00100,0.85000,2.20000,0.30000,0.15000,12.24529,0.06848
0.10000,0.10000,0.00100,0.85000,2.20000,0.30000,0.20000,12.19437,0.06906
0.10000,0.10000,0.00100,0.85000,2.20000,0.30000,0.25000,12.16772,0.06933
0.10000,0.10000,0.00100,0.85000,2.20000,0.30000,0.30000,12.14650,0.06954
0.10000,0.10000,0.00100,0.85000,2.20000,0.35000,0.05000,11.96046,0.07247
0.10000,0.10000,0.00100,0.85000,2.20000,0.35000,0.10000,11.87736,0.07379
0.10000,0.10000,0.00100,0.85000,2.20000,0.35000,0.15000,11.82891,0.07444
0.10000,0.10000,0.00100,0.85000,2.20000,0.35000,0.20000,11.77885,0.07514
0.10000,0.10000,0.00100,0.85000,2.20000,0.35000,0.25000,11.78178,0.07502
0.10000,0.10000,0.00100,0.85000,2.20000,0.35000,0.30000,11.79380,0.07474
0.10000,0.10000,0.00100,0.85000,2.20000,0.40000,0.05000,11.60520,0.07795
0.10000,0.10000,0.00100,0.85000,2.20000,0.40000,0.10000,11.49323,0.07996
0.10000,0.10000,0.00100,0.85000,2.20000,0.40000,0.15000,11.41846,0.08126
0.10000,0.10000,0.00100,0.85000,2.20000,0.40000,0.20000,11.37380,0.08198
0.10000,0.10000,0.00100,0.85000,2.20000,0.40000,0.25000,11.34140,0.08248
0.10000,0.10000,0.00100,0.85000,2.20000,0.40000,0.30000,11.35278,0.08219
0.10000,0.10000,0.00100,0.85000,2.20000,0.45000,0.05000,11.22408,0.08455
0.10000,0.10000,0.00100,0.85000,2.20000,0.45000,0.10000,11.19437,0.08513
0.10000,0.10000,0.00100,0.85000,2.20000,0.45000,0.15000,11.15967,0.08560
0.10000,0.10000,0.00100,0.85000,2.20000,0.45000,0.20000,11.13010,0.08590
0.10000,0.10000,0.00100,0.85000,2.20000,0.45000,0.25000,11.10734,0.08606
0.10000,0.10000,0.00100,0.85000,2.20000,0.45000,0.30000,11.10224,0.08594
0.10000,0.10000,0.00100,0.85000,2.20000,0.50000,0.05000,11.02481,0.08744
0.10000,0.10000,0.00100,0.85000,2.20000,0.50000,0.10000,10.98922,0.08804
0.10000,0.10000,0.00100,0.85000,2.20000,0.50000,0.15000,10.95469,0.08856
0.10000,0.10000,0.00100,0.85000,2.20000,0.50000,0.20000,10.92376,0.08902
0.10000,0.10000,0.00100,0.85000,2.20000,0.50000,0.25000,10.89044,0.08948
0.10000,0.10000,0.00100,0.85000,2.20000,0.50000,0.30000,10.86810,0.08970
0.10000,0.10000,0.00100,0.85000,2.30000,0.10000,0.05000,11.47002,0.07822
0.10000,0.10000,0.00100,0.85000,2.30000,0.10000,0.10000,11.70335,0.07431
0.10000,0.10000,0.00100,0.85000,2.30000,0.10000,0.15000,11.86380,0.07187
0.10000,0.10000,0.00100,0.85000,2.30000,0.10000,0.20000,12.02768,0.06948
0.10000,0.10000,0.00100,0.85000,2.30000,0.10000,0.25000,12.21421,0.06685
0.10000,0.10000,0.00100,0.85000,2.30000,0.10000,0.30000,12.39975,0.06435
0.10000,0.10000,0.00100,0.85000,2.30000,0.15000,0.05000,12.60075,0.06179
0.10000,0.10000,0.00100,0.85000,2.30000,0.15000,0.10000,12.66508,0.06120
0.10000,0.10000,0.00100,0.85000,2.30000,0.15000,0.15000,12.73297,0.06065
0.10000,0.10000,0.00100,0.85000,2.30000,0.15000,0.20000,12.77048,0.06045
0.10000,0.10000,0.00100,0.85000,2.30000,0.15000,0.25000,12.74284,0.06103
0.10000,0.10000,0.00100,0.85000,2.30000,0.15000,0.30000,12.68157,0.06205
0.10000,0.10000,0.00100,0.85000,2.30000,0.20000,0.05000,12.49756,0.06502
0.10000,0.10000,0.00100,0.85000,2.30000,0.20000,0.10000,12.36364,0.06714
0.10000,0.10000,0.00100,0.85000,2.30000,0.20000,0.15000,12.23625,0.06915
0.10000,0.10000,0.00100,0.85000,2.30000,0.20000,0.20000,12.09948,0.07126
0.10000,0.10000,0.00100,0.85000,2.30000,0.20000,0.25000,11.99707,0.07279
0.10000,0.10000,0.00100,0.85000,2.30000,0.20000,0.30000,11.91014,0.07410
0.10000,0.10000,0.00100,0.85000,2.30000,0.25000,0.05000,11.78321,0.07600
0.10000,0.10000,0.00100,0.85000,2.30000,0.25000,0.10000,11.67590,0.07770
0.10000,0.10000,0.00100,0.85000,2.30000,0.25000,0.15000,11.59142,0.07902
0.10000,0.10000,0.00100,0.85000,2.30000,0.25000,0.20000,11.52329,0.08007
0.10000,0.10000,0.00100,0.85000,2.30000,0.25000,0.25000,11.45730,0.08111
0.10000,0.10000,0.00100,0.85000,2.30000,0.25000,0.30000,11.38649,0.08222
0.10000,0.10000,0.00100,0.85000,2.30000,0.30000,0.05000,11.29685,0.08380
0.10000,0.10000,0.00100,0.85000,2.30000,0.30000,0.10000,11.23757,0.08481
0.10000,0.10000,0.00100,0.85000,2.30000,0.30000,0.15000,11.20804,0.08526
0.10000,0.10000,0.00100,0.85000,2.30000,0.30000,0.20000,11.20157,0.08520
0.10000,0.10000,0.00100,0.85000,2.30000,0.30000,0.25000,11.20452,0.08494
0.10000,0.10000,0.00100,0.85000,2.30000,0.30000,0.30000,11.20869,0.08467
0.10000,0.10000,0.00100,0.85000,2.30000,0.35000,0.05000,11.14266,0.08578
0.10000,0.10000,0.00100,0.85000,2.30000,0.35000,0.10000,11.11230,0.08627
0.10000,0.10000,0.00100,0.85000,2.30000,0.35000,0.15000,11.06765,0.08690
0.10000,0.10000,0.00100,0.85000,2.30000,0.35000,0.20000,11.03648,0.08722
0.10000,0.10000,0.00100,0.85000,2.30000,0.35000,0.25000,11.02566,0.08715
0.10000,0.10000,0.00100,0.85000,2.30000,0.35000,0.30000,11.05071,0.08646
0.10000,0.10000,0.00100,0.85000,2.30000,0.40000,0.05000,10.98188,0.08774
0.10000,0.10000,0.00100,0.85000,2.30000,0.40000,0.10000,10.95225,0.08838
0.10000,0.10000,0.00100,0.85000,2.30000,0.40000,0.15000,10.93839,0.08862
0.10000,0.10000,0.00100,0.85000,2.30000,0.40000,0.20000,10.91589,0.08894
0.10000,0.10000,0.00100,0.85000,2.30000,0.40000,0.25000,10.89104,0.08929
0.10000,0.10000,0.00100,0.85000,2.30000,0.40000,0.30000,10.85721,0.08985
0.10000,0.10000,0.00100,0.85000,2.30000,0.45000,0.05000,10.74508,0.09215
0.10000,0.10000,0.00100,0.85000,2.30000,0.45000,0.10000,10.70064,0.09311
0.10000,0.10000,0.00100,0.85000,2.30000,0.45000,0.15000,10.68652,0.09342
0.10000,0.10000,0.00100,0.85000,2.30000,0.45000,0.20000,10.65941,0.09391
0.10000,0.10000,0.00100,0.85000,2.30000,0.45000,0.25000,10.63677,0.09425
0.10000,0.10000,0.00100,0.85000,2.30000,0.45000,0.30000,10.62908,0.09425
0.10000,0.10000,0.00100,0.85000,2.30000,0.50000,0.05000,10.54166,0.09614
0.10000,0.10000,0.00100,0.85000,2.30000,0.50000,0.10000,10.53748,0.09629
0.10000,0.10000,0.00100,0.85000,2.30000,0.50000,0.15000,10.55938,0.09582
0.10000,0.10000,0.00100,0.85000,2.30000,0.50000,0.20000,10.56379,0.09560
0.10000,0.10000,0.00100,0.85000,2.30000,0.50000,0.25000,10.55918,0.09552
0.10000,0.10000,0.00100,0.85000,2.30000,0.50000,0.30000,10.57259,0.09518
0.10000,0.10000,0.00100,0.85000,2.40000,0.10000,0.05000,11.19472,0.08268
0.10000,0.10000,0.00100,0.85000,2.40000,0.10000,0.10000,11.55893,0.07625
0.10000,0.10000,0.00100,0.85000,2.40000,0.10000,0.15000,11.78081,0.07291
0.10000,0.10000,0.00100,0.85000,2.40000,0.10000,0.20000,11.90660,0.07117
0.10000,0.10000,0.00100,0.85000,2.40000,0.10000,0.25000,11.99824,0.06989
0.10000,0.10000,0.00100,0.85000,2.40000,0.10000,0.30000,12.12640,0.06807
0.10000,0.10000,0.00100,0.85000,2.40000,0.15000,0.05000,12.01443,0.06996
0.10000,0.10000,0.00100,0.85000,2.40000,0.15000,0.10000,11.88865,0.07202
0.10000,0.10000,0.00100,0.85000,2.40000,0.15000,0.15000,11.83183,0.07310
0.10000,0.10000,0.00100,0.85000,2.40000,0.15000,0.20000,11.76163,0.07435
0.10000,0.10000,0.00100,0.85000,2.40000,0.15000,0.25000,11.70889,0.07529
0.10000,0.10000,0.00100,0.85000,2.40000,0.15000,0.30000,11.67851,0.07587
0.10000,0.10000,0.00100,0.85000,2.40000,0.20000,0.05000,11.43912,0.08011
0.10000,0.10000,0.00100,0.85000,2.40000,0.20000,0.10000,11.19626,0.08447
0.10000,0.10000,0.00100,0.85000,2.40000,0.20000,0.15000,11.06505,0.08692
0.10000,0.10000,0.00100,0.85000,2.40000,0.20000,0.20000,10.99032,0.08827
0.10000,0.10000,0.00100,0.85000,2.40000,0.20000,0.25000,10.94253,0.08910
0.10000,0.10000,0.00100,0.85000,2.40000,0.20000,0.30000,10.89249,0.08998
0.10000,0.10000,0.00100,0.85000,2.40000,0.25000,0.05000,10.95933,0.08845
0.10000,0.10000,0.00100,0.85000,2.40000,0.25000,0.10000,10.99108,0.08764
0.10000,0.10000,0.00100,0.85000,2.40000,0.25000,0.15000,10.98624,0.08760
0.10000,0.10000,0.00100,0.85000,2.40000,0.25000,0.20000,10.97178,0.08779
0.10000,0.10000,0.00100,0.85000,2.40000,0.25000,0.25000,10.94497,0.08824
0.10000,0.10000,0.00100,0.85000,2.40000,0.25000,0.30000,10.92076,0.08864
0.10000,0.10000,0.00100,0.85000,2.40000,0.30000,0.05000,10.76513,0.09165
0.10000,0.10000,0.00100,0.85000,2.40000,0.30000,0.10000,10.62425,0.09452
0.10000,0.10000,0.00100,0.85000,2.40000,0.30000,0.15000,10.49426,0.09729
0.10000,0.10000,0.00100,0.85000,2.40000,0.30000,0.20000,10.40071,0.09933
0.10000,0.10000,0.00100,0.85000,2.40000,0.30000,0.25000,10.34466,0.10056
0.10000,0.10000,0.00100,0.85000,2.40000,0.30000,0.30000,10.31692,0.10118
0.10000,0.10000,0.00100,0.85000,2.40000,0.35000,0.05000,10.39438,0.09929
0.10000,0.10000,0.00100,0.85000,2.40000,0.35000,0.10000,10.42386,0.09849
0.10000,0.10000,0.00100,0.85000,2.40000,0.35000,0.15000,10.43531,0.09813
0.10000,0.10000,0.00100,0.85000,2.40000,0.35000,0.20000,10.45505,0.09763
0.10000,0.10000,0.00100,0.85000,2.40000,0.35000,0.25000,10.47876,0.09708
0.10000,0.10000,0.00100,0.85000,2.40000,0.35000,0.30000,10.51262,0.09634
0.10000,0.10000,0.00100,0.85000,2.40000,0.40000,0.05000,10.29838,0.10117
0.10000,0.10000,0.00100,0.85000,2.40000,0.40000,0.10000,10.19338,0.10356
0.10000,0.10000,0.00100,0.85000,2.40000,0.40000,0.15000,10.13578,0.10485
0.10000,0.10000,0.00100,0.85000,2.40000,0.40000,0.20000,10.10643,0.10545
0.10000,0.10000,0.00100,0.85000,2.40000,0.40000,0.25000,10.09337,0.10567
0.10000,0.10000,0.00100,0.85000,2.40000,0.40000,0.30000,10.08251,0.10590
0.10000,0.10000,0.00100,0.85000,2.40000,0.45000,0.05000,9.99434,0.10801
0.10000,0.10000,0.00100,0.85000,2.40000,0.45000,0.10000,9.94284,0.10918
0.10000,0.10000,0.00100,0.85000,2.40000,0.45000,0.15000,9.91115,0.10982
0.10000,0.10000,0.00100,0.85000,2.40000,0.45000,0.20000,9.89443,0.11013
0.10000,0.10000,0.00100,0.85000,2.40000,0.45000,0.25000,9.88573,0.11027
0.10000,0.10000,0.00100,0.85000,2.40000,0.45000,0.30000,9.88250,0.11028
0.10000,0.10000,0.00100,0.85000,2.40000,0.50000,0.05000,9.88104,0.11025
0.10000,0.10000,0.00100,0.85000,2.40000,0.50000,0.10000,9.90349,0.10966
0.10000,0.10000,0.00100,0.85000,2.40000,0.50000,0.15000,9.92111,0.10912
0.10000,0.10000,0.00100,0.85000,2.40000,0.50000,0.20000,9.93535,0.10873
0.10000,0.10000,0.00100,0.85000,2.40000,0.50000,0.25000,9.95185,0.10832
0.10000,0.10000,0.00100,0.85000,2.40000,0.50000,0.30000,9.97591,0.10778
0.10000,0.10000,0.00100,0.85000,2.50000,0.10000,0.05000,10.39578,0.09829
0.10000,0.10000,0.00100,0.85000,2.50000,0.10000,0.10000,10.85041,0.08922
0.10000,0.10000,0.00100,0.85000,2.50000,0.10000,0.15000,11.39441,0.07930
0.10000,0.10000,0.00100,0.85000,2.50000,0.10000,0.20000,11.82964,0.07233
0.10000,0.10000,0.00100,0.85000,2.50000,0.10000,0.25000,12.20957,0.06690
0.10000,0.10000,0.00100,0.85000,2.50000,0.10000,0.30000,12.50470,0.06312
0.10000,0.10000,0.00100,0.85000,2.50000,0.15000,0.05000,12.38558,0.06524
0.10000,0.10000,0.00100,0.85000,2.50000,0.15000,0.10000,12.42968,0.06494
0.10000,0.10000,0.00100,0.85000,2.50000,0.15000,0.15000,12.48419,0.06444
0.10000,0.10000,0.00100,0.85000,2.50000,0.15000,0.20000,12.48506,0.06468
0.10000,0.10000,0.00100,0.85000,2.50000,0.15000,0.25000,12.51871,0.06436
0.10000,0.10000,0.00100,0.85000,2.50000,0.15000,0.30000,12.51551,0.06454
0.10000,0.10000,0.00100,0.85000,2.50000,0.20000,0.05000,12.50845,0.06478
0.10000,0.10000,0.00100,0.85000,2.50000,0.20000,0.10000,12.29395,0.06793
0.10000,0.10000,0.00100,0.85000,2.50000,0.20000,0.15000,12.13587,0.07036
0.10000,0.10000,0.00100,0.85000,2.50000,0.20000,0.20000,12.02371,0.07205
0.10000,0.10000,0.00100,0.85000,2.50000,0.20000,0.25000,11.95783,0.07300
0.10000,0.10000,0.00100,0.85000,2.50000,0.20000,0.30000,11.91928,0.07352
0.10000,0.10000,0.00100,0.85000,2.50000,0.25000,0.05000,11.68774,0.07737
0.10000,0.10000,0.00100,0.85000,2.50000,0.25000,0.10000,11.47193,0.08096
0.10000,0.10000,0.00100,0.85000,2.50000,0.25000,0.15000,11.35656,0.08298
0.10000,0.10000,0.00100,0.85000,2.50000,0.25000,0.20000,11.26344,0.08462
0.10000,0.10000,0.00100,0.85000,2.50000,0.25000,0.25000,11.19835,0.08578
0.10000,0.10000,0.00100,0.85000,2.50000,0.25000,0.30000,11.15360,0.08659
0.10000,0.10000,0.00100,0.85000,2.50000,0.30000,0.05000,11.23265,0.08482
0.10000,0.10000,0.00100,0.85000,2.50000,0.30000,0.10000,11.28619,0.08364
0.10000,0.10000,0.00100,0.85000,2.50000,0.30000,0.15000,11.32038,0.08294
0.10000,0.10000,0.00100,0.85000,2.50000,0.30000,0.20000,11.37627,0.08188
0.10000,0.10000,0.00100,0.85000,2.50000,0.30000,0.25000,11.40518,0.08129
0.10000,0.10000,0.00100,0.85000,2.50000,0.30000,0.30000,11.42012,0.08090
0.10000,0.10000,0.00100,0.85000,2.50000,0.35000,0.05000,11.05604,0.08771
0.10000,0.10000,0.00100,0.85000,2.50000,0.35000,0.10000,10.88186,0.09117
0.10000,0.10000,0.00100,0.85000,2.50000,0.35000,0.15000,10.78927,0.09308
0.10000,0.10000,0.00100,0.85000,2.50000,0.35000,0.20000,10.72371,0.09444
0.10000,0.10000,0.00100,0.85000,2.50000,0.35000,0.25000,10.67825,0.09545
0.10000,0.10000,0.00100,0.85000,2.50000,0.35000,0.30000,10.65284,0.09603
0.10000,0.10000,0.00100,0.85000,2.50000,0.40000,0.05000,10.62273,0.09673
0.10000,0.10000,0.00100,0.85000,2.50000,0.40000,0.10000,10.61425,0.09709
0.10000,0.10000,0.00100,0.85000,2.50000,0.40000,0.15000,10.58484,0.09774
0.10000,0.10000,0.00100,0.85000,2.50000,0.40000,0.20000,10.58759,0.09769
0.10000,0.10000,0.00100,0.85000,2.50000,0.40000,0.25000,10.57954,0.09775
